Row Labels;uker; Deposito ; Giro ; Tabungan ; Grand Total 
25; KC Garut (Konsolidasi-MB); 119,14 ; 5,9066971 ; 1.412 ; 1.536,85 
28; KC Indramayu (Konsolidasi-MB); 121,42 ; 0,9527553 ; 1.033 ; 1.155,40 
46; KC Majalengka (Konsolidasi-MB); 111,90 ; 0,0160250 ; 1.278 ; 1.389,61 
75; KC Purwakarta (Konsolidasi-MB); 155,88 ; 1,3287511 ; 714 ; 870,76 
92; KC Sukabumi (Konsolidasi-MB); 109,01 ; 1,4127756 ; 876 ; 986,75 
94; KC Sumedang (Konsolidasi-MB); 275,15 ; 102,1909260 ; 932 ; 1.309,08 
100; KC Tasikmalaya (Konsolidasi-MB); 70,45 ; 1,5404174 ; 1.014 ; 1.085,96 
104; KC Ciamis (Konsolidasi-MB); 95,95 ; 2,7223203 ; 957 ; 1.055,54 
105; KC Cianjur (Konsolidasi-MB); 92,15 ; 5,0586266 ; 1.032 ; 1.129,28 
107; KC Cirebon Kartini (Konsolidasi-MB); 137,13 ; 0,4378967 ; 1.006 ; 1.143,86 
123; KC Subang (Konsolidasi-MB); 99,65 ; 1,8993719 ; 758 ; 859,59 
132; KC Majalaya (Konsolidasi-MB); 149,25 ; 1,0535734 ; 952 ; 1.102,06 
133; KC Kuningan (Konsolidasi-MB); 129,51 ; 0,8360638 ; 1.249 ; 1.379,77 
137; KC Cimahi (Konsolidasi-MB); 211,45 ; 3,3770400 ; 1.175 ; 1.389,64 
161; KC Singaparna (Konsolidasi-MB); 35,18 ; 2,5877343 ; 707 ; 744,41 
162; KC Banjar (Konsolidasi-MB); 102,32 ; 3,1125775 ; 1.017 ; 1.122,22 
165; KC Jatibarang (Konsolidasi-MB); 82,64 ; 0,2509190 ; 1.238 ; 1.320,69 
181; KC Cibadak (Konsolidasi-MB); 79,66 ; 1,0661592 ; 745 ; 825,68 
286; KC Bandung Dewi Sartika (Konsolidasi-MB); 70,08 ; 0,4121310 ; 263 ; 333,91 
337; KC Bandung Naripan (Konsolidasi-MB); 111,25 ; 1,2331328 ; 338 ; 450,38 
354; KC Bandung A.H. Nasution (Konsolidasi-MB); 89,40 ; 0,9285546 ; 403 ; 493,46 
355; KC Pamanukan (Konsolidasi-MB); 38,46 ; 1,8467665 ; 675 ; 715,68 
389; KC Bandung Martadinata (Konsolidasi-MB); 122,06 ; 0,0853481 ; 421 ; 543,33 
401; KC Bandung Kopo (Konsolidasi-MB); 97,41 ; 0,1185408 ; 429 ; 526,90 
405; KC Bandung Dago (Konsolidasi-MB); 102,73 ; 0,0047148 ; 358 ; 460,76 
406; KC Cirebon Gunung Jati (Konsolidasi-MB); 94,95 ; 2,5918488 ; 878 ; 975,97 
407; KC Bandung Sukarno Hatta (Konsolidasi-MB); 137,31 ; 0,0511399 ; 439 ; 576,31 
408; KC Bandung Setiabudi (Konsolidasi-MB); 65,09 ; 1,2970079 ; 340 ; 406,67 
544; KC Soreang (Konsolidasi-MB); 113,66 ; 0,5941264 ; 798 ; 912,53 
Grand Total;Grand Total; 3.220 ; 145 ; 23.438 ; 26.803 
