Row Labels;uker; Deposito ; Giro ; Tabungan ; Grand Total 
25; KC Garut (Konsolidasi-MB); 119,17 ; 6,0046607 ; 1.419 ; 1.544,45 
28; KC Indramayu (Konsolidasi-MB); 121,37 ; 1,0184753 ; 1.040 ; 1.162,22 
46; KC Majalengka (Konsolidasi-MB); 111,89 ; 0,0160250 ; 1.302 ; 1.414,24 
75; KC Purwakarta (Konsolidasi-MB); 155,76 ; 1,3287511 ; 721 ; 878,30 
92; KC Sukabumi (Konsolidasi-MB); 108,96 ; 1,3959681 ; 884 ; 994,75 
94; KC Sumedang (Konsolidasi-MB); 275,12 ; 102,2081467 ; 953 ; 1.330,21 
100; KC Tasikmalaya (Konsolidasi-MB); 70,45 ; 1,6126596 ; 1.032 ; 1.104,04 
104; KC Ciamis (Konsolidasi-MB); 95,95 ; 2,7213543 ; 962 ; 1.060,78 
105; KC Cianjur (Konsolidasi-MB); 92,23 ; 5,0424956 ; 1.070 ; 1.167,27 
107; KC Cirebon Kartini (Konsolidasi-MB); 137,60 ; 0,4283467 ; 1.021 ; 1.158,81 
123; KC Subang (Konsolidasi-MB); 99,96 ; 1,8989719 ; 776 ; 878,11 
132; KC Majalaya (Konsolidasi-MB); 148,84 ; 1,0535734 ; 962 ; 1.111,50 
133; KC Kuningan (Konsolidasi-MB); 129,51 ; 0,8360638 ; 1.256 ; 1.386,52 
137; KC Cimahi (Konsolidasi-MB); 211,53 ; 3,6726650 ; 1.186 ; 1.400,99 
161; KC Singaparna (Konsolidasi-MB); 35,91 ; 2,5877343 ; 724 ; 762,32 
162; KC Banjar (Konsolidasi-MB); 102,33 ; 3,1125775 ; 1.025 ; 1.130,55 
165; KC Jatibarang (Konsolidasi-MB); 82,64 ; 0,2509190 ; 1.245 ; 1.328,31 
181; KC Cibadak (Konsolidasi-MB); 79,61 ; 1,0661592 ; 751 ; 831,76 
286; KC Bandung Dewi Sartika (Konsolidasi-MB); 70,08 ; 0,5603430 ; 266 ; 336,67 
337; KC Bandung Naripan (Konsolidasi-MB); 111,25 ; 1,2331328 ; 342 ; 454,87 
354; KC Bandung A.H. Nasution (Konsolidasi-MB); 89,41 ; 0,9285546 ; 407 ; 497,31 
355; KC Pamanukan (Konsolidasi-MB); 38,77 ; 1,8467665 ; 689 ; 729,34 
389; KC Bandung Martadinata (Konsolidasi-MB); 122,16 ; 0,0853481 ; 427 ; 548,82 
401; KC Bandung Kopo (Konsolidasi-MB); 97,47 ; 0,1180008 ; 433 ; 530,21 
405; KC Bandung Dago (Konsolidasi-MB); 102,73 ; 0,0047148 ; 362 ; 464,88 
406; KC Cirebon Gunung Jati (Konsolidasi-MB); 95,15 ; 3,4126521 ; 883 ; 981,36 
407; KC Bandung Sukarno Hatta (Konsolidasi-MB); 137,22 ; 0,0511399 ; 443 ; 579,89 
408; KC Bandung Setiabudi (Konsolidasi-MB); 65,16 ; 1,2970079 ; 342 ; 408,84 
544; KC Soreang (Konsolidasi-MB); 113,63 ; 0,5945443 ; 802 ; 916,54 
Grand Total;Grand Total; 3.222 ; 146 ; 23.726 ; 27.094 
