UKER;KC Purwakarta;KC Subang;KC Indramayu;KC Jatibarang;KC Pamanukan;KC Sumedang;KC Majalengka;KC Cirebon Gunung Jati;KC Kuningan;KC Cirebon Kartini;KC Singaparna;KC Tasikmalaya;KC Garut;KC Ciamis;KC Banjar;KC Cibadak;KC Sukabumi;KC Cimahi;KC Cianjur;KC Soreang;KC Majalaya;KC Bandung Sukarno Hatta;KC Bandung A.H. Nasution;KC Bandung Dewi Sartika;KC Bandung Setiabudi;KC Bandung Naripan;KC Bandung Kopo;KC Bandung Dago;KC Bandung Martadinata;KC Bandung AA
14-Mar;GIRO; 199 ; 142 ; 94 ; 38 ; 85 ; 74 ; 95 ; 89 ; 59 ; 276 ; 53 ; 111 ; 115 ; 71 ; 60 ; 89 ; 89 ; 128 ; 59 ; 72 ; 20 ; 165 ; 190 ; 3.058 ; 105 ; 280 ; 95 ; 232 ; 124 ; 4.867 
15-Mar;GIRO; 199 ; 143 ; 94 ; 38 ; 85 ; 74 ; 95 ; 88 ; 59 ; 275 ; 53 ; 111 ; 115 ; 71 ; 59 ; 89 ; 89 ; 128 ; 59 ; 72 ; 20 ; 165 ; 190 ; 3.050 ; 105 ; 279 ; 95 ; 233 ; 127 ; 4.869 
16-Mar;GIRO; 199 ; 144 ; 94 ; 38 ; 85 ; 74 ; 95 ; 88 ; 59 ; 275 ; 53 ; 111 ; 115 ; 71 ; 59 ; 89 ; 89 ; 127 ; 59 ; 72 ; 20 ; 165 ; 190 ; 3.040 ; 105 ; 279 ; 95 ; 233 ; 129 ; 4.868 
17-Mar;GIRO; 200 ; 144 ; 94 ; 38 ; 85 ; 74 ; 95 ; 88 ; 59 ; 274 ; 53 ; 111 ; 115 ; 71 ; 59 ; 89 ; 89 ; 127 ; 59 ; 72 ; 20 ; 164 ; 191 ; 3.029 ; 104 ; 278 ; 95 ; 233 ; 132 ; 4.867 
18-Mar;GIRO; 200 ; 145 ; 94 ; 38 ; 85 ; 74 ; 95 ; 88 ; 59 ; 274 ; 53 ; 111 ; 115 ; 70 ; 59 ; 89 ; 89 ; 127 ; 59 ; 72 ; 20 ; 164 ; 191 ; 3.018 ; 104 ; 278 ; 95 ; 234 ; 135 ; 4.865 
19-Mar;GIRO; 200 ; 145 ; 94 ; 38 ; 85 ; 74 ; 95 ; 88 ; 59 ; 273 ; 53 ; 111 ; 115 ; 70 ; 58 ; 89 ; 89 ; 126 ; 59 ; 72 ; 20 ; 164 ; 191 ; 3.008 ; 104 ; 277 ; 96 ; 234 ; 138 ; 4.864 
20-Mar;GIRO; 200 ; 146 ; 95 ; 38 ; 85 ; 74 ; 95 ; 87 ; 59 ; 273 ; 53 ; 111 ; 114 ; 70 ; 58 ; 89 ; 89 ; 126 ; 59 ; 72 ; 20 ; 164 ; 192 ; 2.998 ; 104 ; 277 ; 96 ; 234 ; 141 ; 4.863 
21-Mar;GIRO; 200 ; 146 ; 95 ; 38 ; 85 ; 74 ; 95 ; 87 ; 59 ; 273 ; 53 ; 111 ; 114 ; 70 ; 58 ; 89 ; 89 ; 126 ; 59 ; 72 ; 20 ; 164 ; 192 ; 2.988 ; 104 ; 276 ; 97 ; 235 ; 144 ; 4.862 
22-Mar;GIRO; 200 ; 147 ; 95 ; 38 ; 85 ; 74 ; 95 ; 87 ; 59 ; 272 ; 53 ; 111 ; 114 ; 70 ; 58 ; 90 ; 89 ; 126 ; 59 ; 73 ; 20 ; 164 ; 192 ; 2.979 ; 104 ; 276 ; 97 ; 235 ; 147 ; 4.862 
23-Mar;GIRO; 201 ; 147 ; 95 ; 38 ; 85 ; 74 ; 95 ; 87 ; 59 ; 272 ; 53 ; 111 ; 114 ; 70 ; 57 ; 90 ; 89 ; 125 ; 59 ; 73 ; 20 ; 164 ; 193 ; 2.970 ; 104 ; 275 ; 98 ; 236 ; 150 ; 4.861 
24-Mar;GIRO; 201 ; 147 ; 96 ; 38 ; 85 ; 74 ; 95 ; 87 ; 59 ; 272 ; 54 ; 111 ; 114 ; 70 ; 57 ; 90 ; 89 ; 125 ; 59 ; 73 ; 20 ; 164 ; 193 ; 2.961 ; 104 ; 275 ; 98 ; 236 ; 153 ; 4.860 
25-Mar;GIRO; 201 ; 148 ; 96 ; 38 ; 85 ; 73 ; 95 ; 87 ; 59 ; 272 ; 54 ; 111 ; 114 ; 70 ; 57 ; 90 ; 89 ; 125 ; 59 ; 73 ; 20 ; 164 ; 194 ; 2.959 ; 104 ; 275 ; 99 ; 237 ; 155 ; 4.856 
26-Mar;GIRO; 201 ; 148 ; 96 ; 38 ; 86 ; 73 ; 95 ; 87 ; 59 ; 271 ; 54 ; 111 ; 113 ; 70 ; 57 ; 91 ; 89 ; 125 ; 59 ; 73 ; 20 ; 164 ; 194 ; 2.954 ; 103 ; 275 ; 99 ; 237 ; 158 ; 4.852 
27-Mar;GIRO; 201 ; 149 ; 96 ; 38 ; 86 ; 73 ; 95 ; 87 ; 59 ; 271 ; 54 ; 111 ; 113 ; 70 ; 57 ; 91 ; 89 ; 125 ; 59 ; 73 ; 20 ; 163 ; 194 ; 2.951 ; 103 ; 275 ; 99 ; 238 ; 161 ; 4.851 
28-Mar;GIRO; 201 ; 149 ; 96 ; 38 ; 86 ; 73 ; 95 ; 87 ; 59 ; 271 ; 54 ; 111 ; 113 ; 70 ; 57 ; 91 ; 89 ; 124 ; 59 ; 73 ; 20 ; 163 ; 194 ; 2.947 ; 103 ; 275 ; 100 ; 238 ; 164 ; 4.851 
29-Mar;GIRO; 201 ; 149 ; 96 ; 38 ; 86 ; 73 ; 95 ; 87 ; 59 ; 271 ; 54 ; 111 ; 113 ; 70 ; 57 ; 92 ; 90 ; 124 ; 59 ; 73 ; 20 ; 163 ; 194 ; 2.944 ; 103 ; 274 ; 100 ; 239 ; 168 ; 4.850 
30-Mar;GIRO; 201 ; 150 ; 96 ; 38 ; 86 ; 73 ; 95 ; 87 ; 59 ; 271 ; 54 ; 112 ; 113 ; 70 ; 57 ; 92 ; 90 ; 124 ; 59 ; 73 ; 20 ; 162 ; 194 ; 2.939 ; 103 ; 274 ; 101 ; 240 ; 171 ; 4.857 
31-Mar;GIRO; 201 ; 150 ; 96 ; 38 ; 86 ; 73 ; 95 ; 87 ; 59 ; 271 ; 54 ; 112 ; 113 ; 70 ; 57 ; 92 ; 90 ; 124 ; 59 ; 73 ; 20 ; 162 ; 194 ; 2.939 ; 103 ; 274 ; 101 ; 240 ; 171 ; 4.857 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01-Apr;GIRO; 201 ; 151 ; 96 ; 38 ; 87 ; 73 ; 95 ; 87 ; 60 ; 272 ; 54 ; 114 ; 113 ; 70 ; 57 ; 93 ; 90 ; 124 ; 59 ; 73 ; 21 ; 162 ; 195 ; 2.920 ; 103 ; 274 ; 101 ; 242 ; 179 ; 4.840 
02-Apr;GIRO; 201 ; 151 ; 96 ; 38 ; 87 ; 73 ; 95 ; 87 ; 60 ; 272 ; 54 ; 114 ; 113 ; 70 ; 57 ; 93 ; 90 ; 124 ; 59 ; 73 ; 21 ; 162 ; 195 ; 2.920 ; 103 ; 274 ; 101 ; 242 ; 179 ; 4.840 
03-Apr;GIRO; 201 ; 151 ; 96 ; 38 ; 88 ; 73 ; 95 ; 87 ; 60 ; 272 ; 54 ; 114 ; 113 ; 70 ; 57 ; 93 ; 90 ; 124 ; 59 ; 73 ; 21 ; 162 ; 195 ; 2.915 ; 103 ; 273 ; 101 ; 243 ; 181 ; 4.836 
04-Apr;GIRO; 201 ; 151 ; 97 ; 38 ; 88 ; 73 ; 95 ; 86 ; 60 ; 272 ; 54 ; 115 ; 113 ; 70 ; 57 ; 93 ; 90 ; 124 ; 59 ; 73 ; 21 ; 162 ; 195 ; 2.910 ; 103 ; 273 ; 101 ; 243 ; 184 ; 4.832 
05-Apr;GIRO; 201 ; 151 ; 97 ; 38 ; 88 ; 73 ; 95 ; 86 ; 60 ; 272 ; 54 ; 115 ; 113 ; 70 ; 57 ; 93 ; 90 ; 124 ; 59 ; 73 ; 21 ; 162 ; 195 ; 2.905 ; 103 ; 272 ; 101 ; 244 ; 186 ; 4.828 
06-Apr;GIRO; 201 ; 152 ; 97 ; 38 ; 88 ; 73 ; 95 ; 86 ; 60 ; 272 ; 54 ; 115 ; 112 ; 70 ; 57 ; 93 ; 90 ; 123 ; 59 ; 73 ; 21 ; 162 ; 196 ; 2.903 ; 103 ; 272 ; 101 ; 244 ; 189 ; 4.824 
07-Apr;GIRO; 201 ; 152 ; 97 ; 38 ; 88 ; 73 ; 95 ; 86 ; 60 ; 272 ; 54 ; 115 ; 112 ; 70 ; 57 ; 93 ; 90 ; 123 ; 59 ; 73 ; 21 ; 162 ; 196 ; 2.902 ; 103 ; 272 ; 102 ; 245 ; 190 ; 4.819 
08-Apr;GIRO; 201 ; 152 ; 97 ; 38 ; 88 ; 73 ; 94 ; 86 ; 60 ; 272 ; 55 ; 115 ; 112 ; 70 ; 57 ; 93 ; 90 ; 123 ; 59 ; 73 ; 21 ; 161 ; 196 ; 2.902 ; 103 ; 271 ; 101 ; 245 ; 192 ; 4.817 
09-Apr;GIRO; 201 ; 153 ; 97 ; 38 ; 88 ; 73 ; 94 ; 86 ; 59 ; 271 ; 55 ; 115 ; 112 ; 70 ; 56 ; 93 ; 90 ; 123 ; 59 ; 73 ; 21 ; 161 ; 196 ; 2.901 ; 103 ; 271 ; 101 ; 246 ; 194 ; 4.814 
10-Apr;GIRO; 201 ; 153 ; 97 ; 39 ; 89 ; 73 ; 94 ; 86 ; 59 ; 271 ; 55 ; 115 ; 112 ; 70 ; 56 ; 93 ; 90 ; 123 ; 59 ; 73 ; 21 ; 161 ; 196 ; 2.900 ; 103 ; 271 ; 101 ; 246 ; 196 ; 4.815 
11-Apr;GIRO; 201 ; 153 ; 97 ; 39 ; 89 ; 73 ; 94 ; 86 ; 59 ; 271 ; 55 ; 115 ; 112 ; 70 ; 56 ; 93 ; 90 ; 123 ; 59 ; 73 ; 21 ; 161 ; 196 ; 2.898 ; 103 ; 270 ; 101 ; 247 ; 198 ; 4.815 
12-Apr;GIRO; 201 ; 153 ; 97 ; 39 ; 89 ; 73 ; 94 ; 86 ; 59 ; 271 ; 55 ; 115 ; 112 ; 70 ; 56 ; 93 ; 90 ; 123 ; 59 ; 73 ; 21 ; 161 ; 196 ; 2.897 ; 103 ; 270 ; 101 ; 247 ; 199 ; 4.815 
13-Apr;GIRO; 201 ; 154 ; 97 ; 39 ; 89 ; 73 ; 94 ; 86 ; 59 ; 270 ; 55 ; 115 ; 112 ; 70 ; 56 ; 93 ; 90 ; 123 ; 59 ; 73 ; 21 ; 161 ; 197 ; 2.898 ; 103 ; 270 ; 101 ; 247 ; 201 ; 4.812 
14-Apr;GIRO; 201 ; 154 ; 97 ; 39 ; 89 ; 73 ; 94 ; 86 ; 59 ; 270 ; 55 ; 115 ; 112 ; 70 ; 56 ; 93 ; 90 ; 123 ; 59 ; 73 ; 21 ; 160 ; 197 ; 2.898 ; 103 ; 270 ; 101 ; 248 ; 202 ; 4.809 
15-Apr;GIRO; 201 ; 154 ; 97 ; 39 ; 89 ; 73 ; 94 ; 86 ; 59 ; 270 ; 55 ; 115 ; 111 ; 70 ; 56 ; 94 ; 90 ; 122 ; 59 ; 73 ; 21 ; 160 ; 197 ; 2.897 ; 103 ; 269 ; 101 ; 248 ; 204 ; 4.805 
16-Apr;GIRO; 201 ; 155 ; 97 ; 39 ; 89 ; 73 ; 94 ; 86 ; 59 ; 270 ; 55 ; 115 ; 111 ; 70 ; 56 ; 94 ; 90 ; 122 ; 59 ; 72 ; 21 ; 160 ; 197 ; 2.894 ; 103 ; 269 ; 101 ; 248 ; 205 ; 4.804 
17-Apr;GIRO; 201 ; 155 ; 97 ; 39 ; 89 ; 73 ; 94 ; 85 ; 59 ; 269 ; 55 ; 115 ; 111 ; 70 ; 56 ; 94 ; 90 ; 122 ; 59 ; 72 ; 21 ; 159 ; 197 ; 2.892 ; 103 ; 269 ; 101 ; 249 ; 207 ; 4.804 
18-Apr;GIRO; 201 ; 156 ; 98 ; 39 ; 89 ; 73 ; 94 ; 85 ; 59 ; 269 ; 55 ; 115 ; 111 ; 70 ; 56 ; 94 ; 91 ; 122 ; 59 ; 72 ; 21 ; 159 ; 197 ; 2.890 ; 103 ; 268 ; 101 ; 249 ; 209 ; 4.805 
19-Apr;GIRO; 201 ; 156 ; 98 ; 39 ; 90 ; 73 ; 94 ; 85 ; 59 ; 269 ; 55 ; 115 ; 111 ; 70 ; 56 ; 94 ; 91 ; 122 ; 59 ; 72 ; 21 ; 159 ; 197 ; 2.888 ; 103 ; 268 ; 101 ; 250 ; 211 ; 4.805 
20-Apr;GIRO; 201 ; 156 ; 98 ; 39 ; 90 ; 73 ; 94 ; 85 ; 59 ; 269 ; 55 ; 116 ; 111 ; 70 ; 56 ; 94 ; 91 ; 122 ; 59 ; 72 ; 21 ; 159 ; 197 ; 2.886 ; 103 ; 268 ; 102 ; 250 ; 213 ; 4.805 
21-Apr;GIRO; 201 ; 157 ; 98 ; 39 ; 90 ; 73 ; 94 ; 85 ; 59 ; 268 ; 55 ; 116 ; 111 ; 70 ; 56 ; 93 ; 91 ; 122 ; 59 ; 72 ; 21 ; 159 ; 197 ; 2.884 ; 103 ; 267 ; 102 ; 250 ; 215 ; 4.805 
22-Apr;GIRO; 201 ; 157 ; 98 ; 39 ; 90 ; 73 ; 93 ; 85 ; 59 ; 268 ; 56 ; 116 ; 111 ; 70 ; 56 ; 93 ; 91 ; 122 ; 59 ; 72 ; 21 ; 159 ; 197 ; 2.883 ; 103 ; 267 ; 102 ; 251 ; 216 ; 4.805 
23-Apr;GIRO; 201 ; 157 ; 98 ; 39 ; 90 ; 73 ; 93 ; 85 ; 59 ; 269 ; 56 ; 117 ; 110 ; 70 ; 55 ; 93 ; 91 ; 122 ; 59 ; 71 ; 21 ; 159 ; 197 ; 2.882 ; 103 ; 267 ; 102 ; 251 ; 216 ; 4.803 
24-Apr;GIRO; 201 ; 158 ; 98 ; 39 ; 90 ; 73 ; 93 ; 85 ; 59 ; 269 ; 56 ; 117 ; 110 ; 70 ; 55 ; 93 ; 91 ; 121 ; 59 ; 71 ; 21 ; 159 ; 197 ; 2.878 ; 103 ; 266 ; 102 ; 252 ; 218 ; 4.800 
25-Apr;GIRO; 201 ; 158 ; 98 ; 39 ; 90 ; 73 ; 92 ; 85 ; 59 ; 270 ; 56 ; 117 ; 110 ; 70 ; 55 ; 93 ; 91 ; 121 ; 59 ; 71 ; 21 ; 159 ; 197 ; 2.874 ; 103 ; 266 ; 102 ; 252 ; 219 ; 4.798 
26-Apr;GIRO; 201 ; 158 ; 98 ; 39 ; 90 ; 73 ; 92 ; 85 ; 59 ; 270 ; 56 ; 118 ; 110 ; 69 ; 55 ; 92 ; 91 ; 121 ; 59 ; 71 ; 21 ; 158 ; 197 ; 2.870 ; 103 ; 266 ; 103 ; 252 ; 221 ; 4.796 
